instr,entrada,slf,rr,phi,n,nres,tp,sl,ctr,wr,wrr,base,z,perd,gana,Rbruto,Rneto,usd,pest,pdin,pes0,pdi0,dias
NASDAQ,B,0.5,1:10,0.2,1212,1202,10.784000000000015,107.84000000000015,2,0.8754125412541254,0.8826955074875208,0.9090909090909091,-3.183267923933005,431.3600000000006,43.13600000000006,-0.03262747616564323,-0.04375507260481237,-18.87418811881189,0.0009,0.0008,0.0066,0.006,149.0
NASDAQ,B,0.5,1:10,0.5,1212,1202,10.784000000000015,107.84000000000015,5,0.8754125412541254,0.8826955074875208,0.9090909090909091,-3.183267923933005,1078.4000000000015,107.84000000000015,-0.03262747616564323,-0.04375507260481237,-47.185470297029724,0.0718,0.0576,0.1399,0.1055,43.0
NASDAQ,B,0.5,1:10,1.0,1212,1202,10.784000000000015,107.84000000000015,9,0.8754125412541254,0.8826955074875208,0.9090909090909091,-3.183267923933005,1941.1200000000026,194.11200000000028,-0.03262747616564323,-0.04375507260481237,-84.93384653465353,0.1881,0.1605,0.254,0.2195,17.0
NASDAQ,B,0.5,1:30,0.2,1212,1208,3.5946666666666713,107.84000000000015,2,0.9298679867986799,0.9329470198675497,0.967741935483871,-6.844635433413208,431.3600000000006,14.378666666666685,-0.03757285015408067,-0.048700446593249805,-21.007424642464265,0.0,0.0,0.0,0.0,
NASDAQ,B,0.5,1:30,0.5,1212,1208,3.5946666666666713,107.84000000000015,5,0.9298679867986799,0.9329470198675497,0.967741935483871,-6.844635433413208,1078.4000000000015,35.946666666666715,-0.03757285015408067,-0.048700446593249805,-52.51856160616065,0.0002,0.0001,0.0049,0.0049,125.0
NASDAQ,B,0.5,1:30,1.0,1212,1208,3.5946666666666713,107.84000000000015,9,0.9298679867986799,0.9329470198675497,0.967741935483871,-6.844635433413208,1941.1200000000026,64.70400000000008,-0.03757285015408067,-0.048700446593249805,-94.53341089108919,0.0095,0.0075,0.0538,0.0517,69.0
NASDAQ,B,1.0,1:1,0.2,1212,425,215.6800000000003,215.6800000000003,1,0.5115511551155115,0.45176470588235296,0.5,-1.9887921252979297,431.3600000000006,431.3600000000006,-0.008418779563415885,-0.01398257778300043,-6.0315247524750735,0.2982,0.2294,0.3195,0.2447,52.0
NASDAQ,B,1.0,1:1,0.5,1212,425,215.6800000000003,215.6800000000003,2,0.5115511551155115,0.45176470588235296,0.5,-1.9887921252979297,862.7200000000012,862.7200000000012,-0.008418779563415885,-0.01398257778300043,-12.063049504950147,0.3761,0.2709,0.3821,0.2857,15.0
NASDAQ,B,1.0,1:1,1.0,1212,425,215.6800000000003,215.6800000000003,5,0.5115511551155115,0.45176470588235296,0.5,-1.9887921252979297,2156.800000000003,2156.800000000003,-0.008418779563415885,-0.01398257778300043,-30.157623762375405,0.2749,0.2105,0.2874,0.2213,7.0
NASDAQ,B,1.0,1:3,0.2,1212,876,71.89333333333343,215.6800000000003,1,0.6485148514851485,0.8070776255707762,0.75,3.9013715732043504,431.3600000000006,143.78666666666686,-0.011074782946580661,-0.016638581166165213,-7.177218371837036,0.1595,0.1381,0.2024,0.162,95.0
NASDAQ,B,1.0,1:3,0.5,1212,876,71.89333333333343,215.6800000000003,2,0.6485148514851485,0.8070776255707762,0.75,3.9013715732043504,862.7200000000012,287.5733333333337,-0.011074782946580661,-0.016638581166165213,-14.354436743674071,0.3154,0.2316,0.3468,0.2491,29.0
NASDAQ,B,1.0,1:3,1.0,1212,876,71.89333333333343,215.6800000000003,5,0.6485148514851485,0.8070776255707762,0.75,3.9013715732043504,2156.800000000003,718.9333333333343,-0.011074782946580661,-0.016638581166165213,-35.88609185918521,0.3957,0.2987,0.4024,0.2994,6.0
NASDAQ,B,1.0,1:10,0.2,1212,1102,21.56800000000003,215.6800000000003,1,0.8473597359735974,0.9274047186932849,0.9090909090909091,2.1147653072859343,431.3600000000006,43.13600000000006,-0.015750919954755013,-0.02131471817433958,-9.194316831683134,0.0072,0.0055,0.0151,0.012,164.0
NASDAQ,B,1.0,1:10,0.5,1212,1102,21.56800000000003,215.6800000000003,2,0.8473597359735974,0.9274047186932849,0.9090909090909091,2.1147653072859343,862.7200000000012,86.27200000000012,-0.015750919954755013,-0.02131471817433958,-18.388633663366267,0.1029,0.0859,0.1612,0.1292,82.0
NASDAQ,B,1.0,1:10,1.0,1212,1102,21.56800000000003,215.6800000000003,5,0.8473597359735974,0.9274047186932849,0.9090909090909091,2.1147653072859343,2156.800000000003,215.6800000000003,-0.015750919954755013,-0.02131471817433958,-45.97158415841568,0.29,0.2041,0.3408,0.2463,18.0
NASDAQ,B,1.0,1:30,0.2,1212,1171,7.189333333333343,215.6800000000003,1,0.9364686468646864,0.9692570452604612,0.967741935483871,0.29344290580885396,431.3600000000006,14.378666666666685,-0.013491337194735718,-0.019055135414320277,-8.219623212321206,0.0,0.0,0.0,0.0,
NASDAQ,B,1.0,1:30,0.5,1212,1171,7.189333333333343,215.6800000000003,2,0.9364686468646864,0.9692570452604612,0.967741935483871,0.29344290580885396,862.7200000000012,28.75733333333337,-0.013491337194735718,-0.019055135414320277,-16.439246424642413,0.003,0.0036,0.0123,0.015,162.0
NASDAQ,B,1.0,1:30,1.0,1212,1171,7.189333333333343,215.6800000000003,5,0.9364686468646864,0.9692570452604612,0.967741935483871,0.29344290580885396,2156.800000000003,71.89333333333343,-0.013491337194735718,-0.019055135414320277,-41.098116061606035,0.1082,0.0895,0.205,0.151,56.0
NASDAQ,C,0.25,1:1,0.2,1691,1616,53.92000000000007,53.92000000000007,4,0.5050266114725015,0.5074257425742574,0.5,0.597022314125994,431.3600000000006,431.3600000000006,0.013323942253192418,-0.008931250625145838,-3.8525842696629136,0.3787,0.2681,0.4438,0.3191,27.0
NASDAQ,C,0.25,1:1,0.5,1691,1616,53.92000000000007,53.92000000000007,9,0.5050266114725015,0.5074257425742574,0.5,0.597022314125994,970.5600000000013,970.5600000000013,0.013323942253192418,-0.008931250625145838,-8.668314606741562,0.382,0.2986,0.4486,0.3542,7.0
