i,alcista,d,vuelve,base,r3,velas
14,True,0.66500000000001,0.0,0.8432978432978433,0.522422954303938,
15,True,0.37600631319824046,0.0,0.904995904995905,0.6981285598047026,
16,True,1.1986543447305533,0.0,0.7504777504777504,2.6223776223776447,
17,True,0.0005842417931253737,1.0,0.993993993993994,0.5624444444444432,1.0
21,True,1.1515118781130158,0.0,0.7592137592137592,2.0430226144511714,
22,True,0.03742116354736416,1.0,0.9866229866229866,0.4330453563714897,1.0
39,False,2.0636263138139497,1.0,0.7439257439257438,2.2194821208384776,8.0
40,False,0.4780046510315153,1.0,0.9451269451269452,0.4470370370370347,2.0
45,True,0.15640611570173837,1.0,0.9576849576849576,1.2857862903226411,6.0
52,False,0.11229709984696279,1.0,0.987987987987988,0.46547314578005894,1.0
54,True,0.11890779078775439,1.0,0.9653289653289653,0.6201171875000191,3.0
65,True,0.3763486579635264,1.0,0.904995904995905,0.4860111910471656,2.0
66,True,0.4666010074477049,1.0,0.8831558831558831,1.901315789473698,1.0
69,True,0.7043590668986223,1.0,0.8367458367458367,0.8987783595113557,6.0
70,True,1.5406709631755091,1.0,0.6975156975156975,1.33536754507626,5.0
74,True,0.13560961724958773,1.0,0.9628719628719629,0.5903173311635582,1.0
76,False,0.3524991184628955,1.0,0.9576849576849576,0.5695301376364578,1.0
81,True,0.3421218555790253,1.0,0.914004914004914,0.6259999999999991,1.0
84,True,0.970504206422159,1.0,0.7865137865137866,2.1233118027010254,2.0
85,True,0.23653367913732656,1.0,0.9385749385749386,0.5810287610619552,1.0
87,False,1.851609447290337,1.0,0.7742287742287742,2.3609442060085746,4.0
88,False,0.38703486797058273,1.0,0.9541359541359541,0.5462643155789868,1.0
90,True,0.6365030646581326,1.0,0.8493038493038493,1.1576458223856536,26.0
91,True,0.6777175819684286,1.0,0.8413868413868414,1.0503858374943116,15.0
92,True,0.30906093057933526,1.0,0.9202839202839203,0.5674157303370584,2.0
99,True,0.516145264172548,1.0,0.8725088725088725,0.8180410375532392,1.0
102,False,0.5522322112161546,1.0,0.938028938028938,2.2324840764331584,1.0
103,False,0.4362303543390781,1.0,0.9486759486759486,1.227389443651932,1.0
104,True,0.5523985537862466,1.0,0.8662298662298662,0.44514179451416647,1.0
106,False,0.44593366017658376,1.0,0.9478569478569479,2.146024464831794,6.0
107,False,0.21096830793848595,1.0,0.9762489762489762,0.3227645172782344,5.0
112,True,0.5780490933978574,1.0,0.8615888615888616,1.1365784499054985,2.0
113,True,0.15895061565273588,1.0,0.9568659568659569,0.9580041580041493,1.0
116,False,1.2309837882835217,1.0,0.858039858039858,1.435769828926917,2.0
117,False,0.3359531349500989,1.0,0.9604149604149604,0.6351819757365642,1.0
119,True,0.2254697462497929,1.0,0.9413049413049414,0.28640776699029064,1.0
125,True,0.23693346164564655,1.0,0.9385749385749386,1.338327091136088,1.0
126,False,0.6137473035850647,1.0,0.9322959322959323,1.030472636815907,2.0
127,False,0.12672934016733184,1.0,0.9868959868959869,1.18135184067593,1.0
129,True,0.6250027159893817,1.0,0.8520338520338521,0.6401106500691466,15.0
130,True,0.7957277493960692,1.0,0.8206388206388207,1.2156439066551779,13.0
131,True,0.5538190857514995,1.0,0.8659568659568659,0.8588695343050039,6.0
132,True,0.0,1.0,0.9948129948129948,1.2065397350993299,1.0
137,False,0.5684927330447507,1.0,0.9372099372099372,0.47385019710908194,1.0
144,False,0.13902111675313103,1.0,0.9855309855309855,1.2171819564115485,1.0
145,False,0.7094578137539427,0.0,0.923013923013923,0.8961066000416447,
148,False,1.3274072008553652,1.0,0.8424788424788425,0.6813004964469918,4.0
149,False,0.12557480323250222,1.0,0.9874419874419874,0.47163880554365367,1.0
152,True,0.6861542953016827,1.0,0.8392028392028392,0.859828653022364,1.0
153,True,0.7805843413276762,1.0,0.8244608244608245,0.917243288126192,2.0
156,False,0.8971943389925925,1.0,0.9011739011739012,0.4024559967253377,1.0
160,True,0.3273550415174414,1.0,0.9167349167349167,0.18424279583078598,2.0
161,True,0.20177800747039776,1.0,0.9481299481299481,1.7204658901829395,1.0
163,False,0.5287173693595304,1.0,0.9404859404859405,1.2208044382801664,3.0
164,False,0.21897823509233563,1.0,0.9754299754299754,0.36355373778686484,2.0
167,True,0.6995175101093116,0.0,0.8372918372918373,0.6026300743281852,
168,True,0.2897514628772022,1.0,0.9251979251979252,0.3804554079696399,14.0
169,True,0.4742315040323111,1.0,0.8806988806988807,2.0766832917706033,7.0
170,True,0.42704506738123094,1.0,0.8918918918918919,0.9006304413089055,3.0
175,True,0.016835332886309742,1.0,0.9923559923559924,0.8138415988156983,1.0
189,True,0.05855099292029354,1.0,0.9817089817089817,1.2564484126984181,1.0
191,False,0.21206685500835687,1.0,0.975975975975976,0.6318114874815886,2.0
193,True,0.29209986943326244,0.0,0.9251979251979252,1.077176781002644,
194,True,0.5888405144859549,0.0,0.85995085995086,1.59522351500308,
195,True,0.029952512776963917,0.0,0.9901719901719902,0.6971209213051719,
196,True,0.2397908344339692,0.0,0.9374829374829374,0.4977973568281958,
197,True,0.696150875702185,0.0,0.8375648375648376,3.5575221238938037,
198,True,0.6511358036443281,0.0,0.8454818454818455,0.9017412935323423,
203,True,0.867890934791157,1.0,0.8056238056238056,0.8962201591511895,11.0
204,True,0.23547487660132346,1.0,0.9385749385749386,0.30003699593043837,1.0
220,True,0.13513228291378174,1.0,0.9631449631449631,0.42414082145850923,50.0
221,True,0.19340106506482635,1.0,0.95004095004095,1.792490118577037,2.0
222,True,0.32961046050276477,1.0,0.9159159159159159,0.7800441014333016,1.0
232,True,0.6007739474725825,1.0,0.8583128583128583,0.6872037914692118,7.0
233,True,0.4770428752193542,1.0,0.8801528801528802,0.8697318007662993,1.0
239,False,0.3504425280817443,1.0,0.9579579579579579,0.6556082148499189,1.0
243,True,0.23049855172043118,1.0,0.9391209391209391,0.7226821192053039,2.0
245,False,0.18015931701224983,1.0,0.9803439803439803,1.403631284916255,2.0
246,False,0.17580088339278213,1.0,0.9814359814359814,1.3940298507462652,1.0
249,False,0.4566131152745347,1.0,0.9464919464919465,0.4808350444900773,2.0
251,True,0.1769276746980995,1.0,0.9530439530439531,0.9922316384181021,1.0
255,True,0.3330877436375639,1.0,0.915096915096915,0.21183306920233771,1.0
257,False,0.0,1.0,0.996996996996997,0.9969348659003859,1.0
259,False,0.6919640012568382,1.0,0.9246519246519247,1.7845394736842168,2.0
260,False,0.15069390255113957,1.0,0.9838929838929839,0.7903225806451512,1.0
263,False,1.3567735710981492,1.0,0.838929838929839,1.5499092558983625,4.0
270,False,1.19033894565079,1.0,0.8618618618618619,1.3294656488549608,1.0
272,True,0.3214250734538971,1.0,0.9172809172809173,0.361308677098147,1.0
274,False,0.11505519077878039,1.0,0.987987987987988,0.45837414299705886,14.0
276,False,0.00421498980696204,1.0,0.9967239967239967,0.37809702269414847,1.0
278,True,0.2623121167303078,1.0,0.9317499317499317,1.0306258322236428,1.0
281,False,0.11792517146164652,1.0,0.987987987987988,1.2942708333333228,1.0
282,False,1.0447050830300584,1.0,0.8820638820638821,1.0446009389671342,3.0
288,True,0.673589339616319,1.0,0.8419328419328419,0.5397252895232939,1.0
293,False,1.0253852836413846,1.0,0.885066885066885,1.421052631578923,6.0
294,False,0.1824905745936758,1.0,0.98007098007098,0.757467144563946,1.0
298,False,0.04843830262192356,1.0,0.9929019929019929,0.3008371590602078,1.0
300,True,0.1044625127642745,1.0,0.9686049686049686,0.5519442832269155,1.0
302,False,0.07511906719554032,1.0,0.990990990990991,0.25730394669399925,1.0
304,True,0.08197617543638526,1.0,0.974064974064974,1.338933951332525,1.0
306,False,0.0,1.0,0.996996996996997,1.7581453634085855,1.0
307,True,0.28231799009596265,1.0,0.9268359268359269,0.9486813970064606,1.0
308,True,0.40557489963750115,1.0,0.8968058968058968,0.8354620586025212,1.0
316,True,0.148632516917986,1.0,0.9598689598689598,0.7782485875706603,15.0
317,True,0.35882155886614914,1.0,0.9090909090909091,0.7386569872957437,14.0
318,True,1.2074674230250335,1.0,0.7488397488397489,2.982800982801165,13.0
319,True,0.5949175676079271,1.0,0.8591318591318591,0.6182042833607688,1.0
322,True,0.5559959417264654,1.0,0.8654108654108654,1.0899182561307685,5.0
323,True,0.404214341173839,1.0,0.8970788970788971,1.4191666666666454,2.0
330,False,0.9396110834977479,0.0,0.895986895986896,0.9928414096916239,
331,False,1.3320163243463368,1.0,0.8416598416598416,1.5063782584581384,11.0
332,False,2.1728158271557576,1.0,0.7294567294567295,1.7573637702503615,10.0
333,False,1.318859559442069,1.0,0.8435708435708436,0.6490676723234831,7.0
342,True,1.7525816897983024,1.0,0.665028665028665,1.3338888888889011,5.0
343,True,0.1321547355998986,1.0,0.9631449631449631,0.4227405247813221,1.0
345,False,0.1145179779812036,1.0,0.987987987987988,0.9947990543735379,1.0
348,False,0.11656428442141901,1.0,0.987987987987988,0.31705539358601137,10.0
349,False,0.03976031829419389,1.0,0.9934479934479934,2.148659003831385,1.0
350,False,0.45556580528799967,1.0,0.9464919464919465,0.6101997146932844,7.0
352,False,0.19474416799955213,1.0,0.9778869778869779,0.1904843992415125,1.0
354,True,0.03675076605725849,1.0,0.9877149877149877,1.1642367066894903,1.0
357,True,0.5976419180947361,1.0,0.8588588588588588,1.6001994017945298,7.0
358,True,0.5930975942585701,1.0,0.8591318591318591,1.3725856697819,4.0
359,True,0.47767595404191543,1.0,0.8796068796068797,0.9527916477530651,3.0
360,True,0.2652977716745679,1.0,0.9309309309309309,0.9047165316817523,2.0
363,False,0.5033992870917293,1.0,0.9437619437619438,0.4874487704917972,3.0
373,True,0.08828953570546237,1.0,0.9735189735189735,0.631828978622331,1.0
378,True,0.8863812640436765,1.0,0.8007098007098007,1.7330316742080834,28.0
379,True,0.45457039997436643,1.0,0.8861588861588862,1.366057441253282,27.0
381,True,0.1394792280039484,1.0,0.9612339612339612,1.3080766028309534,1.0
384,True,0.1700081504126382,1.0,0.9535899535899536,0.14898865318204166,1.0
386,True,1.0240208757132037,1.0,0.7807807807807807,1.0815047021943447,2.0
387,True,0.17876663511857532,1.0,0.9527709527709528,0.4968944099378957,1.0
389,False,0.05144320324744688,1.0,0.9929019929019929,0.6064981949458343,1.0
395,True,0.17443011560381255,1.0,0.9535899535899536,0.6282963583089164,1.0
397,False,0.434837674196243,1.0,0.9486759486759486,0.8367713004484513,1.0
398,False,0.441521584624711,1.0,0.9478569478569479,1.8242229367631908,31.0
399,False,0.044136325575740716,1.0,0.9929019929019929,1.2361927144535503,1.0
400,False,0.7641736329905664,1.0,0.9145509145509145,1.2908745247148241,26.0
404,False,0.31034555786963824,1.0,0.9634179634179634,1.0007604562737809,17.0
405,False,0.5310529934425722,1.0,0.9404859404859405,0.8396656534954638,16.0
406,False,1.580893270045089,1.0,0.8094458094458095,3.4135746606333686,2.0
407,False,0.0017584204096370518,1.0,0.9967239967239967,0.6367974549310936,1.0
409,True,0.26308079989924393,1.0,0.9314769314769314,0.321134492223222,1.0
411,False,0.26528940218023916,1.0,0.9694239694239695,0.48456790123457405,5.0
417,True,0.04043609088315375,1.0,0.9858039858039858,0.3323675496688656,3.0
421,True,0.16649855644545286,1.0,0.9546819546819547,0.4131842260152963,15.0
422,True,0.4853370675720971,1.0,0.8787878787878788,1.0797720797720722,14.0
430,True,0.3660748559275123,1.0,0.9063609063609064,0.47667910447761186,2.0
431,True,0.2622270029351916,1.0,0.9317499317499317,0.5890410958903971,1.0
433,False,0.6794605377526575,1.0,0.9262899262899262,1.42745098039209,21.0
434,False,0.4215424385059335,1.0,0.9505869505869506,0.8310439560439684,19.0
436,False,1.034334720068616,1.0,0.8837018837018837,1.7632017787660166,15.0
437,False,0.9804669774150683,1.0,0.8905268905268905,0.7897225725094571,13.0
438,False,1.4252703675597658,1.0,0.8291018291018291,2.0359281437125603,8.0
439,False,0.1457781666660739,1.0,0.9844389844389845,0.12078431372548734,2.0
446,True,0.09756444559493016,0.0,0.9702429702429702,0.9986956521739241,
447,True,0.03622587182261704,1.0,0.987987987987988,0.7888550282977662,1.0
449,True,0.25884923752515854,0.0,0.9322959322959323,0.7166528583264163,
450,True,0.7115210123936995,1.0,0.8361998361998362,1.1589595375723136,50.0
451,True,0.2206840558607731,1.0,0.9429429429429429,0.5486284289276758,28.0
452,True,1.138486054650647,1.0,0.7613977613977614,2.9963636363636397,26.0
453,True,0.4542943461489419,1.0,0.8861588861588862,0.4387135922330103,6.0
455,True,0.31056384674362003,1.0,0.9202839202839203,0.7454410122813482,1.0
458,False,0.20437943281919085,1.0,0.9773409773409774,1.124917382683431,5.0
459,False,1.3964947648659334,1.0,0.834015834015834,2.1145710928318953,4.0
460,False,0.15601061759686852,1.0,0.9833469833469833,0.4209502639622042,1.0
463,True,0.04536104400532802,1.0,0.9841659841659842,1.1073466476462277,1.0
466,False,0.1564067944948105,1.0,0.9830739830739831,1.3743944636678147,1.0
478,False,1.7204336119781152,1.0,0.7930657930657931,1.8918681318681303,3.0
479,False,0.1652859124788909,1.0,0.9825279825279826,0.6942379182156165,1.0
481,True,1.0119998335763436,1.0,0.7821457821457821,1.553769401330366,15.0
482,True,1.2224381153408614,1.0,0.7461097461097461,1.1430610060649395,14.0
483,True,0.9568270271682605,1.0,0.7895167895167895,0.8348938826466926,1.0
487,True,0.729830958017872,1.0,0.8337428337428338,0.8345833333333227,6.0
488,True,0.4868054561033259,1.0,0.8785148785148785,0.7154268597104398,4.0
493,False,1.1575325695236212,0.0,0.8662298662298662,1.9087533156498995,
494,False,1.256013855253261,0.0,0.8536718536718537,0.9849916620344644,
495,False,0.11716766088877256,0.0,0.987987987987988,0.36794582392776837,
496,False,0.9547408900601742,1.0,0.8927108927108927,2.358128834355835,1.0
497,False,0.32155919263722005,1.0,0.9615069615069615,1.6588617886178934,25.0
501,False,0.28523451723188853,1.0,0.9656019656019657,0.6776075857038726,2.0
511,True,0.31177542329040936,1.0,0.92001092001092,0.4856891237340659,1.0
513,False,1.7406745497782643,1.0,0.7895167895167895,2.8239268680445386,3.0
514,False,0.05750445940358363,1.0,0.9926289926289926,0.34820548909218463,1.0
516,True,0.5657252840649817,1.0,0.8637728637728638,0.8846307385229418,2.0
517,True,0.08999028352433215,1.0,0.9732459732459733,0.95442238267147,1.0
521,True,0.03464598849603968,1.0,0.9882609882609883,0.5150740929994929,1.0
526,False,0.5422542402164465,1.0,0.9396669396669397,1.3772405168820452,2.0
527,False,0.031821793739815765,1.0,0.9942669942669943,0.27330508474578286,1.0
533,False,0.8862666272641366,1.0,0.9022659022659023,0.6927985414767617,3.0
540,False,0.21321392260101776,1.0,0.9757029757029757,0.9129251700680246,1.0
543,False,0.8169835830210355,1.0,0.907998907998908,0.5159563924677867,5.0
544,False,0.9488199279470575,1.0,0.8943488943488943,1.3376872839031906,2.0
549,True,0.43310846866396924,1.0,0.8907998907998909,0.4711425206124873,1.0
553,True,0.6143213726207194,1.0,0.8547638547638547,0.5265359477124031,1.0
555,False,0.2009014434223715,1.0,0.9773409773409774,0.3028634361233429,1.0
560,True,0.11396598087396478,1.0,0.9658749658749659,1.4894117647058653,1.0
562,False,1.5950226649774544,1.0,0.8086268086268087,1.430848036425768,6.0
563,False,0.684239363940716,1.0,0.9257439257439257,0.4801113762927427,1.0
571,True,0.28056054384014306,1.0,0.9268359268359269,0.3668188736681727,1.0
575,True,0.23666140621767867,1.0,0.9385749385749386,0.2427133015368285,1.0
583,False,0.21183537779897732,1.0,0.9762489762489762,0.36099865047231805,1.0
587,False,0.036180402522843914,1.0,0.9937209937209938,0.35633958103637764,1.0
589,True,0.03685847658230807,1.0,0.9874419874419874,0.6897075579187203,1.0
591,False,0.7819798571299307,1.0,0.9129129129129129,0.7780000000000135,1.0
595,False,0.8628002829037654,1.0,0.9041769041769042,2.6849999999999454,12.0
596,False,0.6447727962731058,1.0,0.929019929019929,0.7839851024208793,1.0
607,True,0.8600909420952512,1.0,0.8072618072618073,2.8114901256733704,1.0
608,True,0.07635916116052421,1.0,0.9754299754299754,0.9575351213282267,1.0
612,False,0.7977835151421758,1.0,0.911001911001911,1.0535858178887971,2.0
616,False,0.642870294301339,1.0,0.929019929019929,1.3035566583953704,1.0
622,True,0.37322535463696016,1.0,0.9055419055419055,0.2433900242961224,4.0
623,True,0.4948677309238117,1.0,0.8766038766038766,1.1949500880798982,2.0
624,True,0.2740838829101038,1.0,0.9287469287469288,0.690417690417687,1.0
626,False,0.3645319187305696,0.0,0.9563199563199564,0.3854433623782623,
627,False,0.18388854139181654,1.0,0.9797979797979798,1.2067819148935957,10.0
629,False,0.3393160101559971,1.0,0.9593229593229593,0.7417974322396538,3.0
637,True,0.5964575652578202,1.0,0.8591318591318591,0.9625623960066706,1.0
639,False,0.08005744288699458,1.0,0.9904449904449905,0.6469833119383809,1.0
640,False,1.3110353870356681,0.0,0.844935844935845,1.8377976190476413,
649,False,0.14675175071657415,1.0,0.9844389844389845,0.6144818423383545,1.0
652,False,0.529009340634072,1.0,0.9404859404859405,0.5176211453744446,3.0
662,True,0.2768600728492497,1.0,0.9279279279279279,0.48160535117056885,6.0
664,True,0.5170630539510884,1.0,0.8722358722358723,0.6451006711409327,1.0
666,False,0.47707382047842894,1.0,0.9451269451269452,0.42668829851956586,1.0
669,False,1.3897040238779892,1.0,0.8353808353808354,1.1355646520587561,17.0
670,False,0.0,1.0,0.996996996996997,0.31827820186599376,1.0
675,False,0.08933756506870971,1.0,0.9901719901719902,1.4256487025948534,1.0
686,True,0.28502681698102555,1.0,0.9262899262899262,0.2327911704908484,1.0
688,False,0.8100973883924164,1.0,0.9085449085449085,0.8170788614092558,3.0
691,True,0.9374365113630293,1.0,0.7925197925197925,1.419474268789379,14.0
692,True,0.4189840541347006,1.0,0.8935298935298935,0.7073552425665046,12.0
700,True,0.4698774645328027,1.0,0.8817908817908818,1.2359249329759052,1.0
702,False,0.6788766621702248,0.0,0.9262899262899262,1.0585480093676818,
706,False,0.3764659099080136,1.0,0.9555009555009555,0.38539476199579525,1.0
718,False,0.5135374759112757,1.0,0.9426699426699426,0.5949743312618049,2.0
723,False,0.18266782608874013,1.0,0.9797979797979798,0.5445462114904271,1.0
740,False,0.345200032086857,1.0,0.9582309582309583,0.710237336167204,1.0
746,False,0.4687456101397084,1.0,0.9453999453999454,0.5561224489795892,1.0
748,True,0.21619780174939177,1.0,0.9437619437619438,0.9362699156513734,1.0
758,True,0.9685879625398784,0.0,0.7867867867867868,0.8596291012839029,
759,True,1.211631079751652,0.0,0.7477477477477478,1.369399269830685,
760,True,0.7422427403467635,1.0,0.8318318318318318,0.6085797382452761,9.0
761,True,0.47699792704656435,1.0,0.8801528801528802,1.1549183592194496,7.0
775,True,0.661452263065322,0.0,0.8435708435708436,0.5038994800693304,
777,True,0.5764290887804215,1.0,0.8618618618618619,0.4136958194408874,1.0
782,True,0.2420213326587374,1.0,0.9366639366639367,0.5923926380367955,1.0
785,True,0.4410124972610887,0.0,0.8886158886158886,1.1644392794886649,
786,True,2.009431017071147,0.0,0.6248976248976249,3.294910179640712,
787,True,0.24015488168011093,0.0,0.9374829374829374,0.20354384370740045,
789,True,0.3166403587553566,1.0,0.9183729183729183,0.8044393417527531,3.0
795,True,0.23835230786233483,1.0,0.9377559377559378,0.25949008498583026,2.0
804,True,0.6177471552080472,1.0,0.8531258531258531,0.8357221609702503,9.0
813,False,0.6260368060158876,1.0,0.9306579306579307,1.9198645598195088,1.0
814,False,0.008845688231678209,1.0,0.9959049959049959,0.8900646678424,1.0
817,True,0.8708201787074421,1.0,0.8042588042588042,0.47587834294703496,2.0
822,True,0.7376674440954015,1.0,0.8326508326508326,1.4879999999999807,1.0
823,True,1.0162914678582389,0.0,0.7813267813267813,0.8974014336917565,
825,True,0.9504008699257286,1.0,0.7897897897897898,1.0994743226850712,1.0
826,True,0.0023888083448703047,1.0,0.9937209937209938,1.728944464876653,1.0
834,True,0.21195042254253932,0.0,0.9448539448539448,1.5010412328197191,
835,True,0.06811350960448138,1.0,0.9787059787059788,0.3423973362930035,1.0
841,True,0.048378442182304957,1.0,0.9841659841659842,0.28763146009418444,1.0
843,False,0.09102132455202382,1.0,0.98989898989899,0.810568295114614,2.0
853,True,0.34074792401155873,1.0,0.9145509145509145,0.3811600807239287,3.0
858,True,0.21696593679744058,1.0,0.9437619437619438,0.7360784313725661,4.0
859,True,0.09274943572051018,1.0,0.9718809718809719,0.48348428343103445,3.0
871,True,1.022433956962454,1.0,0.7810537810537811,0.5462741490340393,4.0
872,True,0.4883694765787731,1.0,0.8782418782418783,0.5033120017963204,2.0
873,True,0.14038956671209993,1.0,0.960960960960961,0.7013160829801476,1.0
875,False,1.6667504070110288,0.0,0.7998907998907999,1.5366303989449166,
876,False,0.4427914276804277,1.0,0.9478569478569479,0.3949276917135103,3.0
879,True,0.6468519046773066,1.0,0.8468468468468469,1.1207135434707554,2.0
880,True,0.1828977196306415,1.0,0.9519519519519519,1.4084376448772105,1.0
882,False,0.7343553141096857,1.0,0.9191919191919192,0.6753462063584885,13.0
892,True,0.5388064508502328,1.0,0.8684138684138685,0.7015448526547986,5.0
893,True,0.4331269857476632,1.0,0.8907998907998909,0.6206513693560387,4.0
900,False,0.2876961663902501,1.0,0.9647829647829648,0.6357032985814317,2.0
912,True,0.19248272136774536,1.0,0.9503139503139503,0.5288668320925912,1.0
913,True,0.0,1.0,0.9948129948129948,1.6212073819207307,1.0
919,True,0.019826280217014863,1.0,0.9920829920829921,0.7214560253221833,1.0
921,False,0.46469897007711813,1.0,0.9456729456729457,0.5275555555555507,5.0
926,True,0.21592719076723213,1.0,0.9437619437619438,1.005692599620387,2.0
927,True,0.635493456505467,1.0,0.8495768495768495,1.6081761006289492,1.0
938,False,1.6945288849132731,1.0,0.7960687960687961,0.8611577408350048,12.0
939,False,0.2615359871212326,1.0,0.9705159705159705,0.43029617053386654,3.0
949,False,0.8530541567015334,1.0,0.9044499044499045,1.4746056782334298,1.0
951,True,0.08179798543732239,1.0,0.974064974064974,0.35416361773744076,2.0
956,True,0.9824698948026961,1.0,0.7854217854217854,0.7248718616975233,4.0
957,True,0.055143373031571574,1.0,0.9819819819819819,0.34779482262703293,1.0
960,False,1.5778146477551127,1.0,0.8097188097188097,3.4414715719062445,6.0
961,False,0.27282695288597336,1.0,0.9675129675129676,0.6925817946226169,1.0
971,True,0.0690183936815551,1.0,0.9784329784329784,0.4884792626727749,1.0
973,False,2.7087003863955474,1.0,0.6524706524706525,1.4140646780039032,6.0
974,False,0.0490273944538087,1.0,0.9929019929019929,0.48809699837349857,1.0
983,False,0.3781455897004468,1.0,0.9555009555009555,0.5242274297451326,26.0
987,False,0.40474958488364937,1.0,0.9519519519519519,0.8272738091696542,2.0
993,False,1.102837725962189,1.0,0.8730548730548731,1.7360182692598516,7.0
994,False,0.39787618936327906,1.0,0.9527709527709528,0.7099983447891578,4.0
1001,True,0.438823990433253,1.0,0.8888888888888888,0.5769793837515566,6.0
1004,True,0.33300755136454513,1.0,0.915096915096915,0.7330774901349022,2.0
1009,True,0.7236380195743738,1.0,0.8345618345618345,0.7257320972834572,2.0
1010,True,0.3334068253457832,1.0,0.915096915096915,0.6739825419771174,1.0
1021,True,0.7763296030164833,0.0,0.8258258258258259,1.2585847960905234,
1022,True,0.8174541808742145,0.0,0.8168168168168168,1.2031410513119192,
1023,True,1.1115633376501244,0.0,0.7671307671307671,1.1214037626628515,
1024,True,0.7265456766037931,1.0,0.8342888342888343,1.220960394378545,5.0
1025,True,0.21237824479417355,1.0,0.9448539448539448,0.5389331050300807,1.0
1031,True,0.43334758855613303,1.0,0.8907998907998909,0.300042661158136,1.0
