ts,salida_ts,dir,entrada,sl,tp,riesgo_pips,motivo,pips,R
2025-09-05 15:33:00,2025-09-07 23:31:00,largo,23607.779,23467.338,23748.219999999998,140.4409999999989,TP,138.9409999999989,0.989319358307047
2025-09-09 07:39:00,2025-09-09 08:07:00,corto,23833.779,23853.381,23814.176999999996,19.60200000000259,TP,18.10200000000259,0.923477196204479
2025-09-09 19:57:00,2025-09-09 22:00:00,corto,23834.31,23855.339,23813.281000000003,21.028999999998632,SL,-22.528999999998632,-1.0713300680013362
2025-09-10 02:36:00,2025-09-10 03:43:00,corto,23877.036,23888.631,23865.441,11.595000000001164,SL,-13.095000000001164,-1.129366106080194
2025-09-10 17:39:00,2025-09-10 18:16:00,largo,23872.59,23844.788,23900.392,27.80199999999968,SL,-29.30199999999968,-1.053952953024963
2025-09-11 15:33:00,2025-09-11 15:40:00,corto,24004.366,24017.18,23991.552000000003,12.813999999998487,TP,11.313999999998487,0.8829405337911521
2025-09-11 16:33:00,2025-09-11 19:50:00,corto,23989.415,24013.969,23964.861,24.554000000000087,SL,-26.054000000000087,-1.061089842795471
2025-09-11 20:09:00,2025-09-11 20:14:00,corto,23986.439,23996.089,23976.788999999997,9.650000000001455,TP,8.150000000001455,0.8445595854922514
2025-09-12 08:57:00,2025-09-12 11:55:00,largo,23983.197,23948.5,24017.894,34.697000000000116,TP,33.197000000000116,0.9567685967086493
2025-09-12 16:57:00,2025-09-12 17:35:00,corto,24090.775,24103.588,24077.962000000003,12.812999999998283,TP,11.312999999998283,0.8829313977990946
2025-09-15 03:54:00,2025-09-15 04:33:00,corto,24105.392,24113.536,24097.248,8.144000000000233,SL,-9.644000000000233,-1.1841846758349652
2025-09-15 07:57:00,2025-09-15 08:01:00,corto,24121.055,24141.653,24100.457000000002,20.597999999998137,TP,19.097999999998137,0.9271773958636695
2025-09-15 12:36:00,2025-09-15 13:00:00,corto,24125.399,24155.011,24095.787000000004,29.61199999999735,SL,-31.11199999999735,-1.0506551398081905
2025-09-15 15:33:00,2025-09-15 15:39:00,corto,24235.889,24250.832,24220.946,14.942999999999302,SL,-16.4429999999993,-1.1003814495081357
2025-09-16 01:39:00,2025-09-16 01:43:00,corto,24293.169,24300.729,24285.609000000004,7.559999999997672,SL,-9.059999999997672,-1.1984126984127594
2025-09-16 15:18:00,2025-09-16 15:41:00,largo,24280.537,24254.217,24306.857,26.31999999999971,SL,-27.81999999999971,-1.0569908814589672
2025-09-16 15:51:00,2025-09-16 16:03:00,largo,24269.504,24246.644,24292.364,22.860000000000582,SL,-24.360000000000582,-1.0656167979002609
2025-09-16 19:09:00,2025-09-16 19:31:00,corto,24292.859,24305.109,24280.609,12.25,TP,10.75,0.8775510204081632
2025-09-16 19:51:00,2025-09-16 19:59:00,corto,24290.04,24307.537,24272.543,17.49699999999939,TP,15.996999999999389,0.914271017888778
2025-09-17 10:57:00,2025-09-17 11:06:00,largo,24250.566,24239.522,24261.609999999997,11.04399999999805,SL,-12.54399999999805,-1.135820354943885
2025-09-17 15:42:00,2025-09-17 16:07:00,largo,24166.219,24149.947,24182.491,16.272000000000844,SL,-17.772000000000844,-1.0921828908554525
2025-09-18 15:27:00,2025-09-18 15:50:00,corto,24529.642,24564.066,24495.218,34.42399999999907,TP,32.92399999999907,0.9564257494771078
2025-09-19 08:09:00,2025-09-19 09:22:00,largo,24453.033,24432.881,24473.184999999998,20.151999999998225,TP,18.651999999998225,0.9255657006748644
2025-09-19 18:06:00,2025-09-19 18:19:00,corto,24568.214,24573.949,24562.479,5.735000000000582,TP,4.235000000000582,0.7384481255449263
2025-09-19 18:45:00,2025-09-19 19:01:00,corto,24565.819,24582.201,24549.436999999998,16.382000000001426,SL,-17.882000000001426,-1.091563911610296
2025-09-22 06:18:00,2025-09-22 06:40:00,largo,24581.099,24571.686,24590.511999999995,9.412999999996828,SL,-10.912999999996828,-1.1593540847764268
2025-09-22 15:09:00,2025-09-22 16:09:00,corto,24668.5,24694.186,24642.814,25.686000000001513,SL,-27.186000000001513,-1.058397570661057
2025-09-23 16:36:00,2025-09-23 17:03:00,largo,24696.568,24671.752,24721.384,24.815999999998894,SL,-26.315999999998894,-1.0604448742746642
2025-09-25 16:48:00,2025-09-25 17:14:00,largo,24391.718,24376.849,24406.587000000003,14.869000000002416,TP,13.369000000002416,0.8991189723586148
2025-09-29 17:36:00,2025-09-29 17:52:00,largo,24598.557,24576.282,24620.832000000002,22.275000000001455,TP,20.775000000001455,0.9326599326599371
2025-09-30 08:15:00,2025-09-30 12:34:00,largo,24568.308,24539.253,24597.363,29.05500000000029,TP,27.55500000000029,0.9483737738771301
2025-09-30 14:39:00,2025-09-30 14:48:00,largo,24563.436,24522.525,24604.347,40.91100000000006,TP,39.41100000000006,0.9633350443645964
2025-09-30 15:24:00,2025-10-01 06:56:00,corto,24558.544,24689.146,24427.942000000003,130.60199999999895,TP,129.10199999999895,0.9885147241236734
2025-10-01 15:09:00,2025-10-01 15:37:00,corto,24675.892,24702.529,24649.255,26.636999999998807,SL,-28.136999999998807,-1.056312647820703
2025-10-02 15:39:00,2025-10-02 15:55:00,largo,24815.499,24779.569,24851.429,35.93000000000029,TP,34.43000000000029,0.9582521569718901
2025-10-03 04:09:00,2025-10-03 05:06:00,corto,24962.653,24968.797,24956.509,6.144000000000233,SL,-7.644000000000233,-1.2441406249999907
2025-10-06 23:48:00,2025-10-07 00:11:00,largo,24945.627,24924.225,24967.029000000002,21.402000000001863,SL,-22.902000000001863,-1.0700869077656232
2025-10-07 00:21:00,2025-10-07 00:45:00,largo,24937.583,24921.649,24953.516999999996,15.933999999997468,SL,-17.433999999997468,-1.094138320572376
2025-10-07 08:51:00,2025-10-07 11:59:00,largo,24961.566,24919.849,25003.283,41.71700000000055,TP,40.21700000000055,0.9640434355298804
2025-10-07 14:33:00,2025-10-07 15:04:00,corto,24995.425,25050.399,24940.450999999997,54.97400000000198,TP,53.47400000000198,0.9727143740677421
2025-10-07 16:21:00,2025-10-07 16:26:00,largo,24817.599,24789.566,24845.631999999998,28.032999999999447,TP,26.532999999999447,0.9464916348589152
2025-10-07 16:30:00,2025-10-07 18:03:00,largo,24849.458,24789.566,24909.35,59.891999999999825,SL,-61.391999999999825,-1.025045081146063
2025-10-07 18:18:00,2025-10-08 01:33:00,largo,24835.914,24787.469,24884.359,48.44499999999971,TP,46.94499999999971,0.9690370523273814
2025-10-08 17:33:00,2025-10-08 17:37:00,corto,25060.708,25069.425,25051.990999999998,8.717000000000553,SL,-10.217000000000553,-1.1720775496156826
2025-10-09 07:21:00,2025-10-09 07:33:00,corto,25139.349,25151.149,25127.548999999995,11.80000000000291,TP,10.30000000000291,0.8728813559322347
2025-10-09 07:48:00,2025-10-09 08:14:00,corto,25138.272,25151.149,25125.395,12.877000000000407,TP,11.377000000000407,0.8835132406616485
2025-10-09 08:30:00,2025-10-09 08:54:00,corto,25119.029,25143.779,25094.279,24.75,TP,23.25,0.9393939393939394
