entrada,salida,px_ent,px_sal,lotes,atr,motivo,noches,bruto,coste,neto,peor,capital
2020-03-06 20:06:00,2020-03-06 20:12:00,1690.078,1682.5235684210525,1.1834431772258138,7.354431578947369,stop,0,-894.0240509924669,7.1006590633548825,-901.1247100558218,-884.0320533876926,86134.39403473752
2020-03-23 11:10:00,2020-03-23 16:00:00,1516.2450000000001,1547.935,0.6335956497463041,13.59453684210526,tiempo,0,2007.8646140460269,3.801573898477825,2004.0630401475491,-486.4113803102497,88138.45707488507
2020-03-23 21:10:00,2020-03-24 02:00:00,1561.3980000000001,1578.065,0.6880283310063189,12.810294736842108,tiempo,1,1146.736819288226,28.209161571259074,1118.5276577169668,-299.4987324870651,89256.98473260204
2020-03-24 07:18:00,2020-03-24 10:04:00,1584.528,1571.8185368421052,0.7135157089157087,12.509463157894738,stop,0,-906.8401615043382,4.281094253494253,-911.1212557578325,-966.100269871871,88345.86347684421
2020-03-24 14:39:00,2020-03-24 19:00:00,1615.448,1626.348,0.6665732429225678,13.253736842105267,tiempo,0,726.5648347855898,3.9994394575354066,722.5653953280544,-547.9232056823563,89068.42887217227
2020-03-24 21:02:00,2020-03-24 21:04:00,1633.118,1619.8935052631577,0.6838532370873959,13.02449473684211,stop,0,-904.361353463476,4.103119422524375,-908.4644728860004,-1019.625176497301,88159.96439928627
2020-03-26 15:53:00,2020-03-26 17:29:00,1639.38,1626.5015368421052,0.6953521361490099,12.678463157894738,stop,0,-895.5066867158532,4.172112816894059,-899.6787995327472,-972.9367088996958,87260.28559975352
2020-04-02 19:15:00,2020-04-02 20:51:00,1619.6480000000001,1611.895905263158,1.1554447956546827,7.552094736842123,stop,0,-895.7117519106241,6.932668773928096,-902.6444206845522,-888.5370478584636,86357.64117906897
2020-04-03 11:53:00,2020-04-03 12:16:00,1620.14,1613.1064105263158,1.2637229893839472,6.833589473684221,stop,0,-888.8508715783772,7.582337936303683,-896.4332095146809,-918.9793578800051,85461.20796955429
2020-04-03 18:46:00,2020-04-03 20:55:00,1621.348,1614.0546315789472,1.204804303071461,7.093368421052635,stop,0,-878.7081657569823,7.228825818428766,-885.9369915754111,-1255.4060838004502,84575.27097797889
2020-04-06 06:16:00,2020-04-06 11:00:00,1625.698,1636.768,1.183477253404467,7.1463368421052635,tiempo,0,1310.1093195187375,7.1008635204268025,1303.0084559983106,-408.29965242455296,85878.2794339772
2020-04-06 12:09:00,2020-04-06 17:00:00,1643.275,1651.328,1.188398158537034,7.2263894736842085,tiempo,0,957.0170370698596,7.130388951222204,949.8866481186374,-760.5748214637191,86828.16608209584
2020-04-06 18:01:00,2020-04-07 00:00:00,1657.098,1660.8,1.2130726663057416,7.157705263157892,tiempo,1,449.0795010663853,49.735979318535406,399.34352174784993,-487.655211854896,87227.50960384369
2020-04-09 13:05:00,2020-04-09 18:00:00,1675.028,1682.348,1.1587189611684707,7.527926315789472,tiempo,0,848.1822795753131,6.952313767010825,841.2299658083023,-516.7886566811485,88068.739569652
2020-04-12 22:11:00,2020-04-12 22:19:00,1690.1480000000001,1682.3398210526316,1.1575534721106144,7.608178947368424,stop,0,-903.838465138748,6.945320832663686,-910.7837859714117,-897.1039408857325,87157.95578368059
2020-04-13 07:15:00,2020-04-13 12:00:00,1691.6480000000001,1691.368,1.1490671883885526,7.5851052631579,tiempo,0,-32.17388127490246,6.894403130331316,-39.06828440523378,-680.2477755260377,87118.88749927536
2020-04-13 14:22:00,2020-04-13 19:00:00,1695.368,1720.798,1.1481537817158092,7.587736842105269,tiempo,0,2919.75506690331,6.888922690294855,2912.866144213015,-257.18644710432244,90031.75364348837
2020-04-14 00:13:00,2020-04-14 00:29:00,1722.748,1714.9048105263157,1.1779343421155677,7.643189473684206,stop,0,-923.8762232772101,7.067606052693407,-930.9438293299036,-981.2193069822658,89100.80981415846
2020-04-14 08:04:00,2020-04-14 08:44:00,1725.748,1718.005947368421,1.1813867413373522,7.542052631578941,stop,0,-914.6358329683504,7.088320448024113,-921.7241534163745,-988.8207024993574,88179.08566074209
2020-04-14 14:00:00,2020-04-14 14:58:00,1737.868,1730.4470526315788,1.221156742484658,7.2209473684210455,stop,0,-906.2139914571254,7.326940454907948,-913.5409319120333,-934.1849080007535,87265.54472883005
2020-04-22 09:17:00,2020-04-22 12:00:00,1702.338,1694.0624105263157,1.0806089761397695,8.07558947368422,stop,0,-894.267626811099,6.483653856838616,-900.7512806679376,-975.7899054542148,86364.7934481621
2020-04-22 16:24:00,2020-04-22 22:00:00,1711.868,1712.838,1.0264826607317163,8.413663157894744,tiempo,0,99.56881809097929,6.1588959643902985,93.409922126589,-223.77322003950295,86458.2033702887
2020-04-23 08:04:00,2020-04-23 13:00:00,1719.848,1723.808,1.1128945887483912,7.768768421052642,tiempo,0,440.706257144367,6.677367532490347,434.02888961187665,-206.9983935071957,86892.23225990057
2020-04-23 14:03:00,2020-04-23 16:05:00,1733.9560000000001,1726.2756947368423,1.1616134529678004,7.480305263157899,stop,0,-892.1545916583542,6.969680717806803,-899.124272376161,-917.4423051539911,85993.1079875244
2020-04-30 06:16:00,2020-04-30 11:00:00,1718.326,1715.1879999999999,1.4238783242580382,6.039357894736836,tiempo,0,-446.81301815219337,8.543269945548229,-455.3562880977416,-660.3947667908744,85537.75169942666
2020-05-07 16:32:00,2020-05-07 22:00:00,1711.768,1715.018,1.5022130715633522,5.694115789473699,tiempo,0,488.21924825808946,9.013278429380113,479.2059698287093,-66.54803907026223,86016.95766925537
2020-05-08 09:15:00,2020-05-08 12:00:00,1722.088,1716.4554210526314,1.5833540295060493,5.432578947368431,stop,0,-891.8366572826902,9.500124177036296,-901.3367814597265,-976.9294362052166,85115.62088779564
2020-05-13 12:40:00,2020-05-13 13:22:00,1712.258,1707.0285368421053,1.692340081151402,5.029463157894736,stop,0,-885.0030105009902,10.154040486908412,-895.1570509878986,-1718.232884393031,84220.46383680774
2020-05-13 23:37:00,2020-05-14 01:39:00,1718.218,1712.8486105263157,1.6292149056585596,5.169389473684212,stop,1,-874.7889364812712,66.79781113200094,-941.5867476132721,-1008.4840266026439,83278.87708919447
2020-05-14 13:32:00,2020-05-14 18:00:00,1719.768,1729.5049999999999,1.7298401945699549,4.81425263157895,tiempo,0,1684.3453974527395,10.379041167419729,1673.9663562853198,-256.01634879636595,84952.8434454798
2020-05-15 06:03:00,2020-05-15 10:24:00,1736.548,1731.5752105263157,1.779941141629762,4.772789473684208,stop,0,-885.1272572874124,10.679646849778571,-895.8069041371909,-932.6891582140066,84057.0365413426
2020-05-15 15:07:00,2020-05-15 18:12:00,1745.4180000000001,1740.483957894737,1.7755870073037745,4.7340421052631525,stop,0,-876.0821055595079,10.653522043822647,-886.7356276033306,-859.3841115350624,83170.30091373928
2020-05-18 02:03:00,2020-05-18 07:00:00,1760.278,1762.628,1.6711460631990769,4.976842105263155,tiempo,0,392.71932485176785,10.026876379194462,382.6924484725734,-344.7574328379577,83552.99336221186
2020-05-18 08:08:00,2020-05-18 09:30:00,1764.7250000000001,1759.4181368421055,1.6360922699298632,5.106863157894735,stop,0,-868.2517790207049,9.81655361957918,-878.0683326402841,-1005.7059183259223,82674.92502957158
2020-05-20 18:13:00,2020-05-20 20:21:00,1753.535,1747.7792210526316,1.488088813697887,5.555778947368414,stop,0,-856.5110265696902,8.928532882187321,-865.4395594518776,-904.3115720842138,81809.4854701197
2020-05-29 10:39:00,2020-05-29 15:00:00,1727.6280000000002,1734.498,1.8567390354154745,4.406084210526308,tiempo,0,1275.5797173304106,11.140434212492847,1264.4392831179177,-378.77476322480237,83073.92475323762
2020-05-29 16:01:00,2020-05-29 18:59:00,1735.748,1730.9977578947369,1.8257033984444073,4.550242105263147,stop,0,-867.2533155012684,10.954220390666444,-878.2075358919349,-975.4733257888704,82195.71721734568
2020-06-01 04:40:00,2020-06-01 07:44:00,1742.8880000000001,1738.0178,1.760004222888651,4.670199999999994,stop,0,-857.1572566312428,10.560025337331906,-867.7172819685748,-927.5222254623255,81327.9999353771
2020-06-02 13:30:00,2020-06-02 14:31:00,1744.7250000000001,1739.8710736842106,1.7475136995498637,4.653926315789462,stop,0,-848.2302733447788,10.485082197299182,-858.715355542078,-936.6673429587588,80469.28457983502
2020-06-09 12:31:00,2020-06-09 17:00:00,1713.448,1715.0149999999999,1.4606569848030528,5.50911578947367,tiempo,0,228.88494951860622,8.763941908818317,220.1210076097879,-232.2444605837146,80689.40558744481
2020-06-10 09:05:00,2020-06-10 10:37:00,1720.868,1715.5127578947368,1.565191390430849,5.155242105263146,stop,0,-838.1978836830715,9.391148342585094,-847.5890320256566,-817.4994632220341,79841.81655541915
2020-06-10 19:09:00,2020-06-11 01:00:00,1731.2250000000001,1734.748,1.577278082880664,5.061999999999996,tiempo,1,555.6750685988438,64.66840139810724,491.0066672007366,-313.40515506842354,80332.82322261989
2020-06-11 14:02:00,2020-06-11 15:44:00,1739.998,1734.659557894737,1.5633692387102596,5.138442105263146,stop,0,-834.5956170003943,9.380215432261558,-843.9758324326559,-1099.0485748133167,79488.84739018723
2020-06-18 08:57:00,2020-06-18 09:48:00,1732.948,1727.8627473684212,1.6271184600845428,4.885252631578964,stop,0,-827.4308431035522,9.762710760507257,-837.1935538640595,-1994.8472320636567,78651.65383632318
2020-06-19 14:18:00,2020-06-19 19:00:00,1737.6380000000001,1740.638,1.6560848608757688,4.749252631578958,tiempo,0,496.82545826269296,9.936509165254613,486.88894909743834,-377.58734827971745,79138.54278542062
2020-06-21 22:00:00,2020-06-21 22:02:00,1750.3780000000002,1745.7447894736842,1.7851293620199098,4.433210526315794,stop,0,-827.0880150946244,10.71077617211946,-837.7987912667439,-810.4487303570829,78300.74399415388
2020-06-22 13:39:00,2020-06-22 14:52:00,1758.798,1754.0189368421052,1.7099730074514474,4.579063157894739,stop,0,-817.2069000905825,10.259838044708685,-827.4667381352912,-1106.3525358211004,77473.27725601858
2020-06-23 13:19:00,2020-06-23 18:00:00,1763.258,1766.618,1.612923030584724,4.803284210526315,tiempo,0,541.9421382764511,9.677538183508343,532.2646000929428,-431.1343260753058,78005.54185611152
2020-06-23 19:32:00,2020-06-24 01:00:00,1769.318,1770.055,1.6600753312254755,4.69891578947369,tiempo,1,122.34755191133083,68.0630885802445,54.28446333108633,-602.6073452348521,78059.82631944261
2020-06-24 08:20:00,2020-06-24 12:32:00,1773.698,1768.769252631579,1.650750616130017,4.72874736842106,stop,0,-813.6132755170165,9.904503696780102,-823.5177792137966,-861.6918216198824,77236.30854022881
2020-06-28 22:00:00,2020-06-28 22:02:00,1775.118,1770.1718105263158,1.6273330209102304,4.746189473684222,stop,0,-804.9097458204845,9.763998125461383,-814.673743945946,-829.9398406642116,76421.63479628287
2020-06-30 14:33:00,2020-06-30 19:00:00,1775.948,1782.098,1.6836706769062602,4.538989473684213,tiempo,0,1035.457466297327,10.102024061437561,1025.3554422358895,-208.77516393638697,77446.99023851876
2020-07-01 07:13:00,2020-07-01 10:32:00,1786.05,1781.620947368421,1.8313082618128433,4.229052631578949,stop,0,-811.0960676214534,10.98784957087706,-822.0839171923304,-1125.1557960578218,76624.90632132643
2020-07-06 11:54:00,2020-07-06 16:00:00,1779.625,1783.378,2.0272098931238713,3.7798210526315894,tiempo,0,760.8118728893745,12.163259358743229,748.6486135306313,-502.74805349473485,77373.55493485706
2020-07-06 19:59:00,2020-07-06 22:00:00,1787.105,1782.9547578947368,1.9587041217490746,3.9502421052631664,stop,0,-812.9096317835704,11.752224730494447,-824.6618565140648,-876.9118353070444,76548.893078343
2020-07-07 14:00:00,2020-07-07 19:00:00,1787.238,1795.348,2.005705014560535,3.8165578947368504,tiempo,0,1626.6267668085736,12.034230087363209,1614.5925367212103,-460.91101234602223,78163.4856150642
2020-07-08 08:06:00,2020-07-08 13:00:00,1797.558,1803.395,2.327190970653193,3.3587052631578995,tiempo,0,1358.381369570266,13.963145823919156,1344.418223746347,-272.28134356640027,79507.90383881055
2020-07-08 14:22:00,2020-07-08 14:59:00,1815.3980000000001,1811.6783052631579,2.2589431693200024,3.5196947368421134,stop,0,-840.257901774538,13.553659015920015,-853.8115607904581,-810.9605977859261,78654.09227802009
2020-07-15 08:20:00,2020-07-15 09:29:00,1813.3980000000001,1809.2313684210528,1.9828938158883151,3.966631578947353,stop,0,-826.1987990979602,11.897362895329891,-838.0961619932901,-807.63265121134,77815.9961160268
2020-07-20 11:27:00,2020-07-20 16:00:00,1813.338,1816.1979999999999,2.368782345295788,3.285063157894736,tiempo,0,677.4717507545716,14.212694071774727,663.2590566827969,-388.480304628492,78479.2551727096
2020-07-21 06:36:00,2020-07-21 11:00:00,1820.6380000000001,1826.055,2.5969581490654092,3.0219684210526316,tiempo,0,1406.7722293487104,15.581748894392454,1391.190480454318,-158.4144470930372,79870.44565316392
2020-07-21 12:00:00,2020-07-21 17:00:00,1828.458,1841.518,2.683448568233214,2.9764105263157967,tiempo,0,3504.5838301125627,16.100691409399285,3488.4831387031636,-231.58161143855614,83358.92879186707
2020-07-21 23:02:00,2020-07-22 04:00:00,1843.598,1856.788,2.748188742674076,3.033231578947382,tiempo,1,3624.8609515871212,112.67573844963711,3512.185213137484,-731.0182055513043,86871.11400500457
2020-07-22 16:13:00,2020-07-22 22:00:00,1865.938,1871.558,2.584033136743765,3.361842105263172,tiempo,0,1452.2266228499677,15.504198820462591,1436.7224240295052,-819.1385043478065,88307.83642903407
2020-07-23 00:06:00,2020-07-23 00:26:00,1874.358,1870.2533999999998,2.261635927599085,3.9046000000000083,stop,0,-928.3110828423473,13.56981556559451,-941.8808984079418,-900.809589962716,87365.95553062613
2020-07-23 08:00:00,2020-07-23 12:55:00,1876.615,1872.3415684210527,2.144775328549952,4.073431578947379,stop,0,-916.5550618772517,12.86865197129971,-929.4237138485514,-1059.5190123036996,86436.53181677758
2020-07-23 15:17:00,2020-07-23 17:55:00,1889.788,1885.0119368421051,1.8888841529132963,4.576063157894745,stop,0,-902.1430012260703,11.333304917479778,-913.47630614355,-906.6643933983838,85523.05551063403
2020-07-24 13:03:00,2020-07-24 18:00:00,1898.428,1899.838,1.6908367252312033,5.058031578947382,tiempo,0,238.40797825757505,10.14502035138722,228.26295790618784,-202.9004070277613,85751.31846854022
2020-07-26 22:10:00,2020-07-27 03:00:00,1906.6580000000001,1928.625,1.585758661707678,5.407589473684225,tiempo,1,3483.4360521732356,65.01610513001481,3418.419947043221,-331.8992878954519,89169.73841558344
2020-07-27 10:59:00,2020-07-27 11:53:00,1944.6280000000002,1938.4641263157896,1.4951647727157924,5.963873684210538,stop,0,-921.6006796101532,8.970988636294754,-930.571668246448,-942.4023562427888,88239.166747337
2020-07-27 22:29:00,2020-07-28 03:00:00,1945.7150000000001,1965.705,1.3570136031257851,6.502452631578954,tiempo,1,2712.6701926484147,55.63755772815719,2657.0326349202574,-318.8981967345669,90896.19938225725
2020-07-31 07:01:00,2020-07-31 07:05:00,1980.998,1971.8436842105264,1.0151104955345769,8.954315789473693,stop,0,-929.2642037332633,6.090662973207461,-935.3548667064708,-1026.2767109854526,89960.84451555078
2020-08-02 22:00:00,2020-08-03 00:27:00,1984.4180000000001,1975.409052631579,1.0212439778905793,8.808947368421064,stop,1,-920.0333247133235,41.87100309351375,-961.9043278068373,-941.8933208084917,88998.94018774394
2020-08-04 14:39:00,2020-08-04 19:00:00,1989.348,2004.585,1.342411879706342,6.629778947368435,tiempo,0,2045.432981108564,8.054471278238053,2037.378509830326,-403.1262874758123,91036.31869757426
2020-08-04 20:00:00,2020-08-05 02:00:00,2017.808,2016.328,1.3385746155001486,6.80098947368423,tiempo,1,-198.10904309402443,54.88155923550609,-252.99060232953053,-731.2633124477155,90783.32809524472
2020-08-05 06:42:00,2020-08-05 11:00:00,2031.015,2040.875,1.3498809158600569,6.725284210526338,tiempo,0,1330.9825830380025,8.099285495160341,1322.8832975428422,-473.4032371921377,92106.21139278756
2020-08-05 13:41:00,2020-08-05 16:07:00,2044.885,2037.8835789473683,1.354220106063716,6.801421052631601,stop,0,-948.1465160491653,8.125320636382297,-956.2718366855476,-943.4851478945808,91149.93955610202
2020-08-06 11:42:00,2020-08-06 16:00:00,2055.848,2057.585,1.3042896585851393,6.988473684210545,tiempo,0,226.55511369624915,7.8257379515108365,218.72937574473832,-881.6998092035305,91368.66893184675
2020-08-06 22:20:00,2020-08-07 01:00:00,2069.7949999999996,2062.3217578947365,1.2562302699332573,7.273242105263163,stop,1,-938.8112947171279,51.50544106726355,-990.3167357843914,-995.813734976071,90378.35219606236
2020-08-17 13:29:00,2020-08-17 18:00:00,1966.365,1982.335,0.7167705424756478,12.609105263157902,tiempo,0,1144.6825563336115,4.300623254853886,1140.3819330787576,-267.3554123434218,91518.73412914111
2020-08-18 01:27:00,2020-08-18 06:00:00,1990.678,1997.575,0.778995898376149,11.748294736842121,tiempo,0,537.2734711100248,4.673975390256894,532.5994957197679,-280.4385234154285,92051.33362486088
2020-08-18 07:43:00,2020-08-18 12:00:00,2007.598,2006.815,0.8975787811603068,10.255515789473705,tiempo,0,-70.2804185648432,5.38547268696184,-75.66589125180505,-558.2940018816978,91975.66773360908
2020-08-18 13:32:00,2020-08-18 13:58:00,2014.935,2005.5724736842103,1.0038243227210202,9.162526315789489,stop,0,-939.8331637905261,6.022945936326121,-945.8561097268522,-1080.8176482737103,91029.81162388223
2020-08-24 12:04:00,2020-08-24 13:09:00,1955.9650000000001,1945.6109473684212,0.8964874905294549,10.154052631578953,stop,0,-928.2278660494113,5.378924943176729,-933.606790992588,-1059.3792675586624,90096.20483288963
2020-08-26 19:21:00,2020-08-27 01:00:00,1952.355,1949.885,1.1603252842302605,7.764736842105262,tiempo,1,-286.6003452048775,47.573336653440684,-334.17368185831816,-594.0865455258976,89762.03115103132
2020-08-27 13:14:00,2020-08-27 13:39:00,1955.118,1947.3621157894736,1.1879752077987291,7.555884210526313,stop,0,-921.3798156662918,7.127851246792375,-928.5076669130842,-1228.3663648638826,88833.52348411824
2020-09-01 03:00:00,2020-09-01 08:00:00,1988.188,1991.725,1.1469945880806032,7.74489473684209,tiempo,0,405.6919858040872,6.881967528483619,398.81001827560357,-713.7747321625607,89232.33350239384
2020-09-09 13:16:00,2020-09-09 18:00:00,1941.468,1945.548,1.3522164042749003,6.598968421052615,tiempo,0,551.7042929441495,8.113298425649402,543.5909945185001,-227.17235591819923,89775.92449691234
2020-09-09 19:13:00,2020-09-10 01:00:00,1950.048,1946.518,1.3385617043273124,6.706894736842093,tiempo,1,-472.5122816275376,54.881029877419806,-527.3933115049574,-840.6167503175376,89248.53118540738
2020-09-10 10:58:00,2020-09-10 15:00:00,1950.9750000000001,1954.798,1.4451109513411602,6.175894736842091,tiempo,0,552.4659166977061,8.670665708046961,543.7952509896592,-873.8585922760111,89792.32643639704
2020-09-15 03:32:00,2020-09-15 07:42:00,1966.598,1960.7501263157894,1.5898430357503364,5.647873684210529,stop,0,-929.7201250789767,9.539058214502019,-939.2591832934787,-938.0073910926855,88853.06725310355
2020-09-15 11:00:00,2020-09-15 12:43:00,1971.678,1966.3031263157895,1.717009393373413,5.174873684210527,stop,0,-922.8708603985112,10.302056360240478,-933.1729167587517,-928.9020818150399,87919.8943363448
2020-09-16 13:11:00,2020-09-16 13:30:00,1972.228,1967.0092,1.751811077077086,5.018800000000001,stop,0,-914.2351649050074,10.510866462462516,-924.74603136747,-893.4236493093075,86995.14830497734
2020-09-28 17:14:00,2020-09-28 23:00:00,1877.188,1879.9379999999999,1.244779480096403,6.988799999999994,tiempo,0,342.3143570264825,7.468676880578418,334.8456801459041,-78.42110724609375,87329.99398512325
2020-09-29 00:12:00,2020-09-29 05:00:00,1883.848,1881.078,1.2804846109992212,6.820073684210514,tiempo,0,-354.69423724678194,7.682907665995327,-362.3771449127773,-450.7305830717305,86967.61684021047
2020-09-29 11:05:00,2020-09-29 12:39:00,1887.358,1880.5254842105262,1.3112312069913963,6.632515789473665,stop,0,-895.9007925419432,7.867387241948378,-903.7681797838916,-953.2650874827498,86063.84866042658
