RA,nA,RB,nB,RC,nC,rgo,lado,anio
2.0,1.7333333333333039,2.0,1.7333333333333039,2.0,1.7333333333333039,5.999999999999339,-1,2020
2.0,1.7333333333333039,2.0,1.7333333333333039,2.0,1.7333333333333039,5.999999999999339,-1,2020
2.0,0.7692307692304234,2.0,0.7692307692304234,1.6,0.36923076923042353,1.2999999999996348,1,2020
2.0,1.272727272727633,2.0,1.272727272727633,1.6,0.8727272727276331,2.20000000000109,1,2020
2.0,1.272727272727633,2.0,1.272727272727633,1.6,0.8727272727276331,2.20000000000109,1,2020
2.0,1.272727272727633,2.0,1.272727272727633,1.6,0.8727272727276331,2.20000000000109,1,2020
2.0,1.636363636363633,2.0,1.636363636363633,1.6,1.236363636363633,4.3999999999999595,-1,2020
-1.0,-1.3720930232558741,0.0,-0.3720930232558742,0.0,-0.3720930232558742,4.299999999999304,1,2020
-1.0,-1.3720930232558741,0.0,-0.3720930232558742,0.0,-0.3720930232558742,4.299999999999304,1,2020
2.0,1.6666666666666916,2.0,1.6666666666666916,2.0,1.6666666666666916,4.8000000000003595,-1,2020
2.0,1.659574468085085,2.0,1.659574468085085,1.6,1.259574468085085,4.699999999999704,-1,2020
-1.0,-1.3720930232558741,0.0,-0.3720930232558742,0.0,-0.3720930232558742,4.299999999999304,-1,2020
-1.0,-1.3720930232558741,0.0,-0.3720930232558742,0.0,-0.3720930232558742,4.299999999999304,-1,2020
-1.0,-1.3720930232558741,0.0,-0.3720930232558742,0.0,-0.3720930232558742,4.299999999999304,-1,2020
-1.0,-1.5925925925926092,-1.0,-1.5925925925926092,-1.0,-1.5925925925926092,2.6999999999999247,1,2020
-1.0,-1.4324324324321946,0.0,-0.43243243243219465,0.0,-0.43243243243219465,3.700000000002035,-1,2020
-1.0,-1.4324324324321946,0.0,-0.43243243243219465,0.0,-0.43243243243219465,3.700000000002035,-1,2020
2.0,1.7288135593219733,0.0,-0.2711864406780266,0.0,-0.2711864406780266,5.899999999998684,1,2020
2.0,1.7288135593219733,0.0,-0.2711864406780266,0.0,-0.2711864406780266,5.899999999998684,1,2020
-1.0,-2.3333333333344672,-1.0,-2.3333333333344672,-1.0,-2.3333333333344672,1.1999999999989797,-1,2020
2.0,1.6190476190474965,2.0,1.6190476190474965,2.0,1.6190476190474965,4.199999999998649,-1,2020
2.0,0.545454545455266,0.0,-1.454545454544734,0.0,-1.454545454544734,1.100000000000545,1,2020
2.0,1.428571428571547,2.0,1.428571428571547,2.0,1.428571428571547,2.80000000000058,-1,2020
2.0,1.428571428571547,2.0,1.428571428571547,2.0,1.428571428571547,2.80000000000058,-1,2020
2.0,1.428571428571547,2.0,1.428571428571547,2.0,1.428571428571547,2.80000000000058,-1,2020
-1.0,-1.4324324324324542,-1.0,-1.4324324324324542,-1.0,-1.4324324324324542,3.6999999999998145,1,2020
-1.0,-1.4324324324324542,-1.0,-1.4324324324324542,-1.0,-1.4324324324324542,3.6999999999998145,1,2020
2.0,1.5675675675675458,2.0,1.5675675675675458,2.0,1.5675675675675458,3.6999999999998145,1,2020
-1.0,-1.571428571428453,-1.0,-1.571428571428453,-1.0,-1.571428571428453,2.80000000000058,-1,2020
2.0,1.2380952380953958,0.0,-0.7619047619046042,0.0,-0.7619047619046042,2.100000000000435,-1,2020
-1.0,-4.199999999993247,-1.0,-4.199999999993247,-1.0,-4.199999999993247,0.5000000000010552,-1,2020
-1.0,-1.4324324324324542,0.0,-0.43243243243245416,0.0,-0.43243243243245416,3.6999999999998145,1,2020
-1.0,-1.399999999999822,-1.0,-1.399999999999822,-1.0,-1.399999999999822,4.00000000000178,1,2020
-1.0,-1.399999999999822,-1.0,-1.399999999999822,-1.0,-1.399999999999822,4.00000000000178,1,2020
-1.0,-1.399999999999822,-1.0,-1.399999999999822,-1.0,-1.399999999999822,4.00000000000178,1,2020
-1.0,-1.4324324324324542,-1.0,-1.4324324324324542,-1.0,-1.4324324324324542,3.6999999999998145,-1,2020
-1.0,-1.4324324324324542,-1.0,-1.4324324324324542,-1.0,-1.4324324324324542,3.6999999999998145,-1,2020
-1.0,-1.4324324324324542,-1.0,-1.4324324324324542,-1.0,-1.4324324324324542,3.6999999999998145,-1,2020
2.0,0.9333333333324263,0.0,-1.0666666666675737,0.0,-1.0666666666675737,1.4999999999987246,1,2020
2.0,1.1111111111114518,2.0,1.1111111111114518,1.6,0.7111111111114519,1.80000000000069,-1,2020
2.0,1.1111111111114518,2.0,1.1111111111114518,1.6,0.7111111111114519,1.80000000000069,-1,2020
2.0,1.4666666666666077,2.0,1.4666666666666077,1.6,1.0666666666666078,2.9999999999996696,1,2020
-1.0,-1.8421052631582828,-1.0,-1.8421052631582828,-1.0,-1.8421052631582828,1.8999999999991246,-1,2020
-1.0,-1.2666666666666961,-1.0,-1.2666666666666961,-1.0,-1.2666666666666961,5.999999999999339,1,2020
-1.0,-1.2666666666666961,-1.0,-1.2666666666666961,-1.0,-1.2666666666666961,5.999999999999339,1,2020
2.0,1.1111111111114518,2.0,1.1111111111114518,1.6,0.7111111111114519,1.80000000000069,-1,2020
2.0,1.589743589743708,0.0,-0.41025641025629195,0.0,-0.41025641025629195,3.900000000001125,1,2020
-1.0,-1.6153846153847882,0.0,-0.6153846153847883,0.0,-0.6153846153847883,2.5999999999992696,1,2020
2.0,1.529411764705892,0.0,-0.47058823529410804,0.0,-0.47058823529410804,3.4000000000000696,-1,2020
-1.0,-2.999999999998,-1.0,-2.999999999998,-1.0,-2.999999999998,0.8000000000008001,1,2020
-1.0,-1.5000000000001938,0.0,-0.5000000000001938,0.0,-0.5000000000001938,3.1999999999987594,-1,2020
-1.0,-1.5000000000001938,0.0,-0.5000000000001938,0.0,-0.5000000000001938,3.1999999999987594,-1,2020
-1.0,-3.2857142857138126,-1.0,-3.2857142857138126,-1.0,-3.2857142857138126,0.700000000000145,1,2020
-1.0,-2.7777777777792894,-1.0,-2.7777777777792894,-1.0,-2.7777777777792894,0.8999999999992347,1,2020
-1.0,-1.999999999999,0.0,-0.999999999999,0.0,-0.999999999999,1.6000000000016001,1,2020
-1.0,-2.333333333332,-1.0,-2.333333333332,-1.0,-2.333333333332,1.2000000000012,-1,2020
2.0,1.7090909090909356,2.0,1.7090909090909356,1.6,1.3090909090909357,5.5000000000005045,1,2020
-1.0,-1.1538461538461642,0.0,-0.15384615384616424,0.0,-0.15384615384616424,10.399999999999299,-1,2020
-1.0,-2.6000000000001764,-1.0,-2.6000000000001764,-1.0,-2.6000000000001764,0.9999999999998899,-1,2020
2.0,0.22222222222509647,2.0,0.22222222222509647,2.0,0.22222222222509647,0.9000000000014552,1,2020
-1.0,-1.5333333333333923,-1.0,-1.5333333333333923,-1.0,-1.5333333333333923,2.9999999999996696,1,2020
-1.0,-1.6666666666666168,-1.0,-1.6666666666666168,-1.0,-1.6666666666666168,2.4000000000001798,-1,2020
-1.0,-2.999999999998,-1.0,-2.999999999998,-1.0,-2.999999999998,0.8000000000008001,1,2020
2.0,1.6666666666665373,2.0,1.6666666666665373,2.0,1.6666666666665373,4.799999999998139,-1,2020
-1.0,-1.2857142857142265,0.0,-0.2857142857142266,0.0,-0.2857142857142266,5.60000000000116,-1,2020
-1.0,-1.410256410256292,0.0,-0.41025641025629195,0.0,-0.41025641025629195,3.900000000001125,1,2020
-1.0,-1.7619047619046042,-1.0,-1.7619047619046042,-1.0,-1.7619047619046042,2.100000000000435,1,2020
-1.0,-1.5000000000001938,-1.0,-1.5000000000001938,-1.0,-1.5000000000001938,3.1999999999987594,1,2020
-1.0,-1.5333333333333923,-1.0,-1.5333333333333923,-1.0,-1.5333333333333923,2.9999999999996696,1,2020
-1.0,-1.5333333333333923,-1.0,-1.5333333333333923,-1.0,-1.5333333333333923,2.9999999999996696,1,2020
-1.0,-1.2758620689655054,0.0,-0.2758620689655054,0.0,-0.2758620689655054,5.800000000000249,-1,2020
2.0,1.272727272727633,2.0,1.272727272727633,1.6,0.8727272727276331,2.20000000000109,1,2020
-1.0,-2.142857142856906,0.0,-1.1428571428569063,0.0,-1.1428571428569063,1.40000000000029,-1,2020
-1.0,-1.8421052631582828,-1.0,-1.8421052631582828,-1.0,-1.8421052631582828,1.8999999999991246,1,2020
2.0,1.599999999999956,2.0,1.599999999999956,2.0,1.599999999999956,3.9999999999995595,-1,2020
-1.0,-1.22535211267606,-1.0,-1.22535211267606,-1.0,-1.22535211267606,7.099999999999884,1,2020
-1.0,-1.22535211267606,-1.0,-1.22535211267606,-1.0,-1.22535211267606,7.099999999999884,1,2020
-1.0,-1.4444444444442741,-1.0,-1.4444444444442741,-1.0,-1.4444444444442741,3.60000000000138,-1,2020
-1.0,-1.168421052631578,-1.0,-1.168421052631578,-1.0,-1.168421052631578,9.500000000000064,-1,2020
-1.0,-1.2622950819672134,0.0,-0.2622950819672134,0.0,-0.2622950819672134,6.099999999999994,1,2020
-1.0,-1.7619047619046042,0.0,-0.7619047619046042,0.0,-0.7619047619046042,2.100000000000435,-1,2020
-1.0,-2.142857142856906,-1.0,-2.142857142856906,-1.0,-2.142857142856906,1.40000000000029,1,2020
-1.0,-1.6666666666666168,-1.0,-1.6666666666666168,-1.0,-1.6666666666666168,2.4000000000001798,-1,2020
-1.0,-1.5161290322580105,-1.0,-1.5161290322580105,-1.0,-1.5161290322580105,3.1000000000003247,1,2020
-1.0,-1.1240310077519367,0.0,-0.1240310077519367,0.0,-0.1240310077519367,12.900000000000134,-1,2020
-1.0,-1.0495356037151726,-1.0,-1.0495356037151726,-1.0,-1.0495356037151726,32.29999999999844,1,2020
-1.0,-1.340425531914915,-1.0,-1.340425531914915,-1.0,-1.340425531914915,4.699999999999704,1,2020
-1.0,-1.340425531914915,-1.0,-1.340425531914915,-1.0,-1.340425531914915,4.699999999999704,1,2020
-1.0,-1.6153846153847882,-1.0,-1.6153846153847882,-1.0,-1.6153846153847882,2.5999999999992696,-1,2020
2.0,1.5675675675675458,2.0,1.5675675675675458,1.6,1.1675675675675459,3.6999999999998145,-1,2020
2.0,1.5675675675675458,2.0,1.5675675675675458,1.6,1.1675675675675459,3.6999999999998145,-1,2020
-1.0,-1.1882352941176433,0.0,-0.18823529411764323,0.0,-0.18823529411764323,8.500000000000174,1,2020
2.0,0.9333333333340053,2.0,0.9333333333340053,1.6,0.5333333333340053,1.500000000000945,1,2020
-1.0,-1.2285714285714537,-1.0,-1.2285714285714537,-1.0,-1.2285714285714537,6.999999999999229,1,2020
-1.0,-1.2285714285714537,-1.0,-1.2285714285714537,-1.0,-1.2285714285714537,6.999999999999229,1,2020
2.0,1.8415841584158346,2.0,1.8415841584158346,1.6,1.4415841584158346,10.099999999999554,-1,2020
-1.0,-1.4444444444442741,-1.0,-1.4444444444442741,-1.0,-1.4444444444442741,3.60000000000138,-1,2020
-1.0,-1.4444444444442741,-1.0,-1.4444444444442741,-1.0,-1.4444444444442741,3.60000000000138,-1,2020
-1.0,-1.1599999999999822,-1.0,-1.1599999999999822,-1.0,-1.1599999999999822,10.000000000001119,-1,2020
-1.0,-1.1599999999999822,-1.0,-1.1599999999999822,-1.0,-1.1599999999999822,10.000000000001119,-1,2020
-1.0,-1.1975308641975364,-1.0,-1.1975308641975364,-1.0,-1.1975308641975364,8.099999999999774,1,2020
-1.0,-1.1975308641975364,-1.0,-1.1975308641975364,-1.0,-1.1975308641975364,8.099999999999774,1,2020
-1.0,-1.133333333333348,-1.0,-1.133333333333348,-1.0,-1.133333333333348,11.999999999998678,1,2020
2.0,1.9375000000000029,2.0,1.9375000000000029,1.6,1.537500000000003,25.600000000001177,-1,2020
-1.0,-1.1212121212121224,-1.0,-1.1212121212121224,-1.0,-1.1212121212121224,13.199999999999878,-1,2020
-1.0,-1.186046511627889,0.0,-0.18604651162788904,0.0,-0.18604651162788904,8.60000000000083,1,2020
-1.0,-1.186046511627889,0.0,-0.18604651162788904,0.0,-0.18604651162788904,8.60000000000083,1,2020
-1.0,-1.059479553903344,-1.0,-1.059479553903344,-1.0,-1.059479553903344,26.900000000000812,-1,2020
2.0,1.8865248226950284,2.0,1.8865248226950284,2.0,1.8865248226950284,14.099999999999113,1,2020
2.0,1.8865248226950284,2.0,1.8865248226950284,2.0,1.8865248226950284,14.099999999999113,1,2020
-1.0,-1.2222222222222057,-1.0,-1.2222222222222057,-1.0,-1.2222222222222057,7.200000000000539,1,2020
-1.0,-1.2222222222222057,-1.0,-1.2222222222222057,-1.0,-1.2222222222222057,7.200000000000539,1,2020
-1.0,-1.1081081081081134,-1.0,-1.1081081081081134,-1.0,-1.1081081081081134,14.799999999999258,1,2020
-1.0,-1.0864864864864805,-1.0,-1.0864864864864805,-1.0,-1.0864864864864805,18.500000000001293,1,2020
-1.0,-1.054237288135593,-1.0,-1.054237288135593,-1.0,-1.054237288135593,29.50000000000008,-1,2020
-1.0,-1.1073825503355712,-1.0,-1.1073825503355712,-1.0,-1.1073825503355712,14.899999999999913,1,2020
-1.0,-1.1038961038960973,0.0,-0.10389610389609737,0.0,-0.10389610389609737,15.400000000000968,1,2020
-1.0,-1.137931034482779,-1.0,-1.137931034482779,-1.0,-1.137931034482779,11.599999999998278,-1,2020
-1.0,-1.2285714285714537,-1.0,-1.2285714285714537,-1.0,-1.2285714285714537,6.999999999999229,-1,2020
2.0,1.6734693877550217,2.0,1.6734693877550217,1.6,1.2734693877550218,4.899999999998794,1,2020
-1.0,-1.1194029850746163,-1.0,-1.1194029850746163,-1.0,-1.1194029850746163,13.400000000001189,1,2020
-1.0,-1.1151079136690645,-1.0,-1.1151079136690645,-1.0,-1.1151079136690645,13.900000000000023,-1,2020
2.0,1.8848920863309355,2.0,1.8848920863309355,1.6,1.4848920863309356,13.900000000000023,-1,2020
-1.0,-1.1428571428571417,-1.0,-1.1428571428571417,-1.0,-1.1428571428571417,11.200000000000099,1,2020
-1.0,-1.2909090909090644,0.0,-0.29090909090906425,0.0,-0.29090909090906425,5.5000000000005045,1,2020
-1.0,-1.1777777777777536,-1.0,-1.1777777777777536,-1.0,-1.1777777777777536,9.00000000000123,1,2020
-1.0,-1.1777777777777536,-1.0,-1.1777777777777536,-1.0,-1.1777777777777536,9.00000000000123,1,2020
-1.0,-1.1059602649006537,-1.0,-1.1059602649006537,-1.0,-1.1059602649006537,15.100000000001224,-1,2020
-1.0,-1.1059602649006537,-1.0,-1.1059602649006537,-1.0,-1.1059602649006537,15.100000000001224,-1,2020
-1.0,-1.1059602649006537,-1.0,-1.1059602649006537,-1.0,-1.1059602649006537,15.100000000001224,-1,2020
-1.0,-1.0941176470588216,-1.0,-1.0941176470588216,-1.0,-1.0941176470588216,17.000000000000348,-1,2020
-1.0,-1.3200000000000354,-1.0,-1.3200000000000354,-1.0,-1.3200000000000354,4.999999999999449,-1,2020
-1.0,-1.1553398058252298,-1.0,-1.1553398058252298,-1.0,-1.1553398058252298,10.300000000000864,1,2020
-1.0,-1.727272727273101,0.0,-0.727272727273101,0.0,-0.727272727273101,2.1999999999988695,1,2020
-1.0,-1.727272727273101,0.0,-0.727272727273101,0.0,-0.727272727273101,2.1999999999988695,1,2020
-1.0,-1.080808080808086,0.0,-0.08080808080808609,0.0,-0.08080808080808609,19.799999999998708,1,2020
-1.0,-1.2077922077922247,-1.0,-1.2077922077922247,-1.0,-1.2077922077922247,7.699999999999374,1,2020
2.0,1.686274509803928,2.0,1.686274509803928,2.0,1.686274509803928,5.1000000000001044,1,2020
-1.0,-1.235294117647054,-1.0,-1.235294117647054,-1.0,-1.235294117647054,6.800000000000139,1,2020
-1.0,-1.235294117647054,-1.0,-1.235294117647054,-1.0,-1.235294117647054,6.800000000000139,1,2020
-1.0,-1.1203007518796944,0.0,-0.12030075187969443,0.0,-0.12030075187969443,13.300000000000534,-1,2020
-1.0,-1.1311475409836067,-1.0,-1.1311475409836067,-1.0,-1.1311475409836067,12.199999999999989,-1,2020
-1.0,-1.3200000000000354,-1.0,-1.3200000000000354,-1.0,-1.3200000000000354,4.999999999999449,-1,2020
-1.0,-1.5161290322580105,-1.0,-1.5161290322580105,-1.0,-1.5161290322580105,3.1000000000003247,1,2020
2.0,1.627906976744318,0.0,-0.37209302325568205,0.0,-0.37209302325568205,4.300000000001525,1,2020
-1.0,-1.3200000000000354,-1.0,-1.3200000000000354,-1.0,-1.3200000000000354,4.999999999999449,1,2020
-1.0,-1.2133333333333254,-1.0,-1.2133333333333254,-1.0,-1.2133333333333254,7.500000000000284,1,2020
-1.0,-2.0000000000003877,-1.0,-2.0000000000003877,-1.0,-2.0000000000003877,1.5999999999993797,-1,2020
-1.0,-1.2025316455696597,-1.0,-1.2025316455696597,-1.0,-1.2025316455696597,7.899999999998464,-1,2020
2.0,1.7037037037036953,2.0,1.7037037037036953,2.0,1.7037037037036953,5.399999999999849,1,2020
-1.0,-1.470588235294108,-1.0,-1.470588235294108,-1.0,-1.470588235294108,3.4000000000000696,1,2020
-1.0,-1.470588235294108,-1.0,-1.470588235294108,-1.0,-1.470588235294108,3.4000000000000696,1,2020
-1.0,-1.7619047619054098,-1.0,-1.7619047619054098,-1.0,-1.7619047619054098,2.0999999999982144,-1,2020
-1.0,-1.7619047619054098,-1.0,-1.7619047619054098,-1.0,-1.7619047619054098,2.0999999999982144,-1,2020
2.0,1.783783783783773,2.0,1.783783783783773,2.0,1.783783783783773,7.399999999999629,1,2020
-1.0,-1.3902439024390039,-1.0,-1.3902439024390039,-1.0,-1.3902439024390039,4.100000000000215,1,2020
2.0,1.8222222222222464,2.0,1.8222222222222464,2.0,1.8222222222222464,9.00000000000123,-1,2020
-1.0,-1.2500000000000102,-1.0,-1.2500000000000102,-1.0,-1.2500000000000102,6.399999999999739,-1,2020
2.0,1.8202247191011351,2.0,1.8202247191011351,2.0,1.8202247191011351,8.900000000000574,1,2020
2.0,1.8202247191011351,2.0,1.8202247191011351,2.0,1.8202247191011351,8.900000000000574,1,2020
2.0,1.8769230769230634,2.0,1.8769230769230634,1.6,1.4769230769230635,12.999999999998568,1,2020
2.0,1.8222222222222026,2.0,1.8222222222222026,2.0,1.8222222222222026,8.999999999999009,-1,2020
-1.0,-1.5925925925926092,-1.0,-1.5925925925926092,-1.0,-1.5925925925926092,2.6999999999999247,-1,2020
-1.0,-1.6666666666666168,-1.0,-1.6666666666666168,-1.0,-1.6666666666666168,2.4000000000001798,1,2020
-1.0,-1.1720430107527113,-1.0,-1.1720430107527113,-1.0,-1.1720430107527113,9.299999999998754,-1,2020
-1.0,-1.1882352941176433,0.0,-0.18823529411764323,0.0,-0.18823529411764323,8.500000000000174,-1,2020
-1.0,-1.2500000000000102,-1.0,-1.2500000000000102,-1.0,-1.2500000000000102,6.399999999999739,-1,2020
-1.0,-1.2500000000000102,-1.0,-1.2500000000000102,-1.0,-1.2500000000000102,6.399999999999739,-1,2020
-1.0,-1.2500000000000102,-1.0,-1.2500000000000102,-1.0,-1.2500000000000102,6.399999999999739,-1,2020
2.0,1.8769230769230634,2.0,1.8769230769230634,2.0,1.8769230769230634,12.999999999998568,1,2020
-1.0,-1.2962962962963047,0.0,-0.2962962962963046,0.0,-0.2962962962963046,5.399999999999849,1,2020
2.0,1.5428571428572375,0.0,-0.45714285714276254,0.0,-0.45714285714276254,3.5000000000007248,-1,2020
-1.0,-1.5925925925926092,-1.0,-1.5925925925926092,-1.0,-1.5925925925926092,2.6999999999999247,-1,2020
-1.0,-1.3902439024390039,0.0,-0.390243902439004,0.0,-0.390243902439004,4.100000000000215,1,2020
-1.0,-1.3478260869564258,0.0,-0.34782608695642575,0.0,-0.34782608695642575,4.60000000000127,-1,2020
-1.0,-1.3478260869564258,0.0,-0.34782608695642575,0.0,-0.34782608695642575,4.60000000000127,-1,2020
-1.0,-1.3478260869564258,0.0,-0.34782608695642575,0.0,-0.34782608695642575,4.60000000000127,-1,2020
-1.0,-1.1758241758241823,0.0,-0.17582417582418233,0.0,-0.17582417582418233,9.099999999999664,1,2020
-1.0,-1.2758620689655054,-1.0,-1.2758620689655054,-1.0,-1.2758620689655054,5.800000000000249,1,2020
-1.0,-1.2758620689655054,-1.0,-1.2758620689655054,-1.0,-1.2758620689655054,5.800000000000249,1,2020
-1.0,-1.470588235294108,-1.0,-1.470588235294108,-1.0,-1.470588235294108,3.4000000000000696,1,2020
-1.0,-1.470588235294108,-1.0,-1.470588235294108,-1.0,-1.470588235294108,3.4000000000000696,1,2020
-1.0,-1.1720430107526703,-1.0,-1.1720430107526703,-1.0,-1.1720430107526703,9.300000000000974,1,2020
2.0,1.428571428571547,2.0,1.428571428571547,2.0,1.428571428571547,2.80000000000058,1,2020
-1.0,-1.7999999999992,-1.0,-1.7999999999992,-1.0,-1.7999999999992,2.000000000002,-1,2020
-1.0,-1.2461538461538313,0.0,-0.24615384615383124,0.0,-0.24615384615383124,6.500000000000394,1,2020
2.0,1.589743589743708,2.0,1.589743589743708,2.0,1.589743589743708,3.900000000001125,-1,2020
-1.0,-1.3720930232558741,-1.0,-1.3720930232558741,-1.0,-1.3720930232558741,4.299999999999304,1,2020
-1.0,-1.3902439024390039,-1.0,-1.3902439024390039,-1.0,-1.3902439024390039,4.100000000000215,-1,2020
2.0,1.804878048780498,2.0,1.804878048780498,1.6,1.4048780487804982,8.20000000000043,1,2020
-1.0,-1.4444444444445483,-1.0,-1.4444444444445483,-1.0,-1.4444444444445483,3.5999999999991594,-1,2020
2.0,1.6734693877551696,2.0,1.6734693877551696,2.0,1.6734693877551696,4.900000000001015,1,2020
